text,label
Boost founder says willing to pay up to $2 billion to buy brand from Sprint,2
Boost founder says willing to pay up to $2 bln to buy brand from Sprint,2
Boost Mobile founder offers to buy prepaid brand - CNBC,2
Broadridge acquires Clearstructure Financial Technology,2
"Brookfield a potential suitor for Trans Mountain, analyst says",2
"Brookfield a potential suitor for Trans Mountain, analyst says #economy #MarketScreener https://t.co/HfbphtvKDy https://t.co/aj2iI9qxiK",2
Brookfield seen as 'dark horse' buyer for Trans Mountain after equity raise,2
Cambrian Innovation Acquires Baswood and Accelerates Progress Toward Sustainable Industrial Wastewater Management,2
"Capgemini will not be pressured into higher Altran bid, CEO says #AltranTechnologies #Stock #MarketScreener… https://t.co/adRagEdABM",2
Catalent Completes Acquisition of MaSTherCell,2
"CBS, Viacom hope to close merger next week",2
Charles Schwab : Investment Advisers Fear Losing Out in a Schwab-TD Ameritrade Deal #CharlesSchwab #Stock… https://t.co/Z3dRZSdYgb,2
Charles Schwab : to Buy TD Ameritrade for $26 Billion #CharlesSchwab #Stock #MarketScreener https://t.co/e87lZk14fs https://t.co/sAAxwz5a2p,2
Charles Schwab to buy TD Ameritrade for $26 billion,2
China Mengniu Dairy : DISCLOSEABLE TRANSACTION ACQUISITION OF LION-DAIRY & DRINKS PTY LTD ... #ChinaMengniuDairy… https://t.co/yR1BImTJ9Y,2
China’s BAIC Mulls Raising Daimler Stake to Almost 10%,2
China’s State Grid Nears Oman Electricity Stake Purchase,2
China's State Grid Nears Oman Electricity Stake Purchase,2
Chinese owner looks to tighten grip on PizzaExpress https://t.co/0jNyexOX8j,2
Chubb to purchase additional 15.3% stake in Huatai Insurance,2
CIT gets OCC approval for Mutual of Omaha Bank purchase,2
Comfort Systems USA Announces Acquisition,2
Coty buys majority interest in Kylie Jenner beauty line,2
Coty takes $600 million bet on reality star Kylie Jenner's beauty brands,2
Coty to buy 51% ownership of the partnership for $600 mln,2
Coty to take a 51% stake in Kylie Cosmetics for $600 million,2
"Cresco Labs Closes Acquisition of Hope Heal Health, Inc., Launches First Day of Adult-Use Cannabis Sales in Massachusetts",2
Cybersecurity company Forescout to be acquired by Advent in all-cash deal valued at $1.9 billion,2
DealerSocket Completes Acquisition of Auto/Mate,2
Delivery Hero Nears Agreement to Buy Woowa in $4 Billion Deal,2
Delta's private jet business to gain equity stake in merger with Wheels Up,2
Deutsche Bank Adds Capital Group as Investor in Lift for Sewing,2
Deutsche Bank welcomes Capital Group with 3.1% stake,2
DHL Invests $136 Million In New Logistics Hub,2
Diamond Hill Capital Trades Devon for Chevron,2
Did TCF Financial's Chemical Merger Spark a Positive Reaction for Investors?,2
"Diodes, Lite-On deal facing Chinese scrutiny - Bloomberg",2
"DXP Enterprises Completes Acquisition of Turbo Machinery Repair, Inc.",2
eBay $EBAY reportedly nears deal to sell StubHub for $4 billion,2
EBay : Nears Deal to Sell StubHub to Viagogo for Roughly $4 Billion #eBay #Stock #MarketScreener… https://t.co/95SK8Ahi0b,2
Ebay confirms StubHub sales to Viagogo for $4.05B,2
EBay nears deal to sell StubHub - WSJ,2
EBay selling StubHub to Viagogo for $4 billion–plus,2
EBay selling StubHub to Viagogo for $4 billion–plus https://t.co/S4OcldqojY,2
EBay Sells StubHub For $4B,2
Ebay sells StubHub to ticket marketplace Viagogo for $4.05 billion in cash,2
EBay Sells StubHub to Viagogo for $4.05 Billion,2
"EBAY STUBHUB SALE DONE AT 25X EBITDA, CNBC'S FABER SAYS https://t.co/kqTpl0abRM",2
EBay to sell ticketing unit StubHub for $4.05 billion,2
Emami Agrees To Sell Cement Unit To Nirma,2
Estee Lauder buys its first Asia-based beauty brand,2
Estee Lauder to acquire shares of Dr. Jart+ it does not already own,2
Estee Lauder to acquire shares of Dr. Jart+ parent it does not already own,2
Euronext sifts coronavirus market rubble for takeover targets https://t.co/1G9gizg7og https://t.co/a7x1cPlpPf,2
Exclusive: BP eyes sale of Algerian gas plant after Rosneft talks fail - sources,2
Exclusive: Daimler seeks majority control of its main China joint venture,2
"Experience Management Leader Medallia to Acquire Video Feedback Platform, LivingLens",2
"Famur S A : TDJ Equity I Sp. z o.o. takes up controlling stake in Famur Famak S.A., subsid... #FamurSA #Stock… https://t.co/thTiJRRSIB",2
"Fed, FDIC approve BB&T, SunTrust merger",2
"Fed, FDIC approve merger of BB&T, SunTrust banks",2
Fidelity National Financial to buy FGL Holdings in a deal valued at $2.7 bln,2
Fidelity National to buy FGL Holdings in a deal valued at $2.7 billion,2
Fidelity National to buy FGL Holdings in diversification play,2
"Fidelity National to pay $12.50 for each FGL share, a 2.9% premium to Thursday's closing price",2
Flügger A/S : Flügger buys majority stake in paint manufacturer Unicell #Flügger #Stock #MarketScreener… https://t.co/YzD4A97pRJ,2
Forescout acquired for $1.9B,2
Forescout to be acquired by private-equity firm Advent in all-cash deal valued at $1.9 bln,2
Fortress Seeks $1 Billion for Transportation Firm Trac,2
Francisco and Eliott are in talks to buy LogMeIn https://t.co/GcpwctBhkZ via @business https://t.co/7LxGD2pOBX,2
French luxury goods owner LVMH has agreed to buy U.S. jeweler Tiffany for $16.2 billion in its biggest acquisition… https://t.co/YFFwqXHs2r,2
Gamma Communications : acquires Unified Communications infrastructure provider Telsis ... #GammaCommunications… https://t.co/OgVdyerr9w,2
GATX to sell American Steamship Company business segment,2
Geely and Volvo Cars chairman proposes merging groups https://t.co/87Yr5Dsbqy,2
General Atlantic Invests $200 Million In Byju’s,2
Google acquires CloudSimple to ease VMware implementations,2
Google Makes Another Cloud Acquisition During Antitrust Probe,2
"Google's plan to buy a stake in Africa's largest wind farm has ended after delays to the project, Danish wind turbi… https://t.co/PCK3gO1dAa",2
Hillhouse Capital to bid for Thyssenkrupp elevator unit - Bloomberg,2
Hitachi nearing deal to sell chemical unit to Showa Denko - Nikkei #Hitachi #Stock #MarketScreener… https://t.co/EQHKqfkuwp,2
HP is preparing to reject Xerox’s request to open its financial books after turning down its unsolicited merger off… https://t.co/OTi70ZRgza,2
"HP Rejects Xerox 'Unsolicited' Buyout Offer, Open To Further Discussion",2
HP rejects Xerox&apos;s $33.5B hostile takeover attempt,2
HP Rejects Xerox's Buyout Offer: Experts Debate What's Next,2
Hudson's Bay Investor Group Said to Consider Shelving Takeover,2
ICYMI: 81% of U.S. small businesses are 'nonemployer' firms — meaning they have no employees other than the owner(s… https://t.co/ekY7cowJqt,2
IFF to Merge with DuPont’s Nutrition & Biosciences Business,2
IFF to merge with DuPont's $26.2 billion nutrition unit,2
IFF Wins DuPont Nutrition Unit Over Kerry in $26.2 Billion Deal,2
"Illycaffe, one of Italy’s largest coffee roasters, has kicked off the sale of a minority stake to support its expan… https://t.co/z3ZhsErs3I",2
Ingram Micro Further Enhances European IT Services Capabilities with Acquisition of Ictivity,2
INSERTING and REPLACING Diversified Search Acquires Storbeck Search & Associates,2
"Interlink Plus, Inc. and Loop Media, Inc. Close Merger",2
Intuitive Surgical Expands Into Hospital Informatics With Orpheus Medical Acquisition,2
IVE : Strategic Acquisition of Salmat Marketing Solutions #IVE #Stock #MarketScreener https://t.co/34RQHqBr4Q https://t.co/pb1Q0Tkd1p,2
KKR is fashioning $8B bid for Coty beauty division - Sky News,2
Koch Buys Rest of Infor in Deal Valuing Software Maker at $11 Billion,2
Kylie deal seen as a positive for Coty,2
Kylie Jenner Sells $600 Million Stake in Beauty Line to Coty,2
Kylie Jenner-Coty Deal Led by Little-Known Adviser Tiger Chark,2
L Brands Is Looking to Sell Victoria's Secret,2
Luxury giant LVMH is reportedly nearing an agreement to add Tiffany & Co. to its portfolio. The acquisition deal wo… https://t.co/Bb7qhNWJj1,2
LUXURY PURCHASE: French conglomerate LVMH is close to a deal to buy Tiffany & Co. for more than $16 billion https://t.co/E4ndLmMNHu,2
Luxury Tycoon Said to Mull $1.5 Billion South African Fiber Sale,2
LVMH agreed to buy Tiffany for more than $16 billion in the largest luxury-goods deal ever https://t.co/gfzUFgNgxI,2
LVMH and Tiffany & Co. are finally getting together after weeks of anticipation. The French luxury group will pay $… https://t.co/RiGYN8XRMh,2
"LVMH is buying Tiffany & Co. for $16,200,000,000. Here’s what this deal means for the iconic jewelry brand.… https://t.co/OZ69ZbInVb",2
LVMH Moët Hennessy Vuitton : Bets It Can Restore Tiffany's Shine With $16 Billion Deal -- ... #LVMH #Stock… https://t.co/6HLBnTYokF,2
LVMH targets affluent tourists with Paris department store revamp https://t.co/fMdP81qP7Z,2
LVMH targets tourist shoppers with revamp of historic Paris store,2
LVMH to buy Tiffany for $16.2 billion,2
LVMH will acquire Tiffany for $16.2 billion in a $135-per share cash deal that will help the French luxury goods ow… https://t.co/oAZITRhqK8,2
LVMH/Tiffany: diamond geezer https://t.co/0PTxd9ySFX,2
LVMH's $16 billion purchase of Tiffany & Co. wins applause from analysts and investors https://t.co/sn6cY4DX5s,2
"Manna Pro Products Acquires Promika, LLC Pet Brands to Expand Category Leadership in Companion Pet Care and Wellness",2
"Mediaset set to win more time to complete merger of Italy, Spain units: sources",2
Medical Properties highlights $861M of acquisitions in Q4,2
"Merger Monday roars back — LVMH buys Tiffany, Charles Schwab buys TD Ameritrade https://t.co/ZlwYRDABW8 by… https://t.co/og4F2vlk7S",2
Mitsubishi-led consortium to buy Eneco for €4.1bn https://t.co/nmhA9WTTGn,2
Molson Coors said to be weighing sale of European business,2
Mr. Greens Announces Acquisition of Cawoods Produce,2
NOVARTIS : CHF0.50(REGD) Novartis To Acquire The -2- #Novartis #Stock #MarketScreener https://t.co/gI0SKGYNlW https://t.co/Rk5KD2zpUK,2
Novartis : Nears Deal to Buy Cholesterol-Drug Maker Medicines Co. #Novartis #Stock #MarketScreener… https://t.co/a4yI3vTbYU,2
Novartis Confirms Deal To Acquire Medicines Company For $9.7B,2
Novartis Finally Comes Through With Its Acquisition of Medicines Co,2
Novartis has agreed to buy Medicines Co. in a $6.8 billion deal https://t.co/CLYLXTAIhr,2
Novartis nears $9bn deal to buy The Medicines Company https://t.co/B9zAuMHg0g,2
"Novartis takes on Sanofi, Amgen with $9.7 billion takeover of heart drug maker
https://t.co/zW0AdcOXGJ https://t.co/xfzY36qNJ3",2
NV5 Global to acquires Quantum Spatial for $303M; and announces $20M Owner’s Representative Contract,2
nVent Electric acquires WBT Business,2
"NYSE Opening Bell 🔔:
 
Quaker Houghton (NYSE: $KWR) celebrates its merger with Houghton International https://t.co/rFIn06EInY",2
Perelman’s Discount Drug Company Brushes Off Buyout Approaches,2
Pixelle Acquires Specialty Papers Business from Verso,2
"Qiagen takeover likely, just further away - Evercore",2
Ramelius Resources to scoop up Spectrum Metals,2
Ray-Ban Tycoon Eyes Bigger Mediobanca Stake in Italy Bet,2
Raytheon Shows Its Strength Heading Into United Technologies Deal,2
Religare Group To Sell Equity In Health Insurance Arm To Kedaara Group For Rs 400 Crore,2
REPAY Announces the Acquisition of Ventanex,2
Riddell Sells Kollege Town Sports Apparel Division to BSN SPORTS,2
"Rimkus Consulting Group, Inc. Acquires Mechanical and Electrical Engineering Consulting Firm Amset Technical Consulting, Inc.",2
"Robertson's Tiger Management Buys Adobe, Facebook",2
Sage Group to Sell Payments Business to Elavon for $300 Million,2
"SAIC to Acquire Unisys Federal in Accretive, Strategic and Value Creating Transaction",2
SAIC to acquire Unisys Federal unit for $1.2B,2
San Francisco Tries to Rally Public to Buy Piece of PG&E,2
"Saracen Mineral : Super pit acquisition now unconditional, hedging update #SaracenMineral #Stock #MarketScreener… https://t.co/qkK2gmjA8x",2
SB Financial to buy Edon Bancorp for ~$15.5M,2
Schick Parent Company Edgewell Drops Bid for Harry's Razors,2
Science Applications International to buy Unisys's U.S. Federal business for $1.2 bln,2
Siemens Considers Buying Iberdrola’s Siemens Gamesa Stake,2
Siemens Considers Buying Iberdrola's Siemens Gamesa Stake,2
Siemens is considering buying Iberdrola’s stake in a wind-turbine maker https://t.co/3TGvl3Hp1w,2
Simon Property to buy mall owner Taubman in $3.6bn deal https://t.co/NKyvTrVtnZ,2
Simon's High-Premium Buyout of Taubman May Not Be as Pricey as It Looks,2
"Singapore Government, Monetary Authority Hike Stake In Zee Entertainment",2
Sonoco Products buys healthcare packaging medical device thermoformer for $187M,2
SPX Flow confirms deal to sell part of power and energy unit to Apollo Global,2
Stericycle offloads environmental unit to Harsco,2
Stericycle to divest DES unit for $462.5M,2
"Sterling Organization announces the acquisition of a 244,917-square-foot grocery-anchored property in Colleyville,... https://t.co/kPcF4a54Tp",2
Stock Market Update: Carlyle Group adds stake in American Express' travel business,2
Stock Market Update: Novartis acquires The Medicines Co. for nearly $10 billion,2
Strides To Acquire 18 Abbreviated New Drug Applications From Pharmaceutics International,2
"Sun Kissed Acquires Hakuna Supply, an Award-Winning Commercial Stage CBD Products Company  https://t.co/8HELNTuPgC",2
"Taurus Investment sells $614m logistics portfolio, exits fund",2
"TD Ameritrade stockholders would get 1.0837 Schwab shares for each TD Ameritrade share, representing a 17% premium. https://t.co/6vD7yz0TNz",2
Telidyne Announces Purchase of 56% Stake in Ducon Infratechnologies Ltd,2
"The big LVMH-Tiffany deal is getting closer 
https://t.co/Vg8rD4SMSp",2
"Tiberius Acquisition : CFTC Approves One Final, Two Proposed Rules at December 10 Open Meeting #TiberiusAcquisition… https://t.co/XelZOiCiwl",2
"Tilray, Privateer Holdings Close Merger Deal",2
T-Mobile CEO takes the stand in T-Mobile/Sprint merger trial,2
"T-Mobile is eyeing a price cut in its merger with Sprint, sources say https://t.co/T1SPHlDuQ1",2
Toronto-Dominion to Own 13% Charles Schwab Stake After Ameritrade Deal #TorontoDominionBank #Stock #MarketScreener… https://t.co/8fB54Aedy3,2
Total gets Libya's approval to acquire Marathon Oil concession https://t.co/d58beiqsNH,2
UniCredit cuts further its stake in Turkey's Yapi Kredi,2
"United Bankshares to buy Carolina Financial for a 16% premium, in a deal valued at $1.1 billion",2
United Bankshares to buy Carolina Financial in a stock deal valued at $1.1 bln,2
UPDATE 1-Canadian Competition Bureau clears Pembina's Kinder Morgan buy,2
UPDATE 1-Novartis eyes Medicines Co to boost cardio franchise - report,2
Upland Software acquires Localytics for $67.7M,2
Vonovia : Hembla Acquisition Becomes Final #Vonovia #Stock #MarketScreener https://t.co/w5EgkLQW4s https://t.co/Oc0rgZs0Kt,2
Winklevoss brothers acquire crypto collectible startup,2
Zayo Group to Consider Sale of Colocation Division,2
"#DailyDataPoint: For the U.S., the December tariff round on China would have more costs than benefits (via… https://t.co/LV4HS19c7g",0
$ECONX: Nonfarm Payroll Revisions- October revised to 135K from 189K; September revised to 193K from 180K https://t.co/WOg237QKLC,0
$ECONX: November Nonfarm Private Payrolls 125K vs 153K https://t.co/M9gpUZQoF7 consensus https://t.co/fav5NvyRH3,0
$ECONX: November Unemployment Rate 4.9% vs 4.1% https://t.co/M9gpUZQoF7 consensus https://t.co/p5wq6wH9wr,0
$FXC $EWC $BBCA - Canada reports 71K job loss in November https://t.co/aT4reenZBC,0
$NSANY - Coronavirus impact hits auto supply chain https://t.co/rr0mlGVZXn,0
